,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
sample_00029_r,-2.8689318695804378,0.21263553663427182,2.6844328374036515,0.4772463611889428,1.6228733459906444,0.3549828269555224,1.0847935573657281,0.27487154522126644,0.2528128806296016,0.2532063320908724,0.247204462948666,0.24677632433085997
sample_00029_v,0.4772463611889419,2.6844328374036506,0.2126355366342736,-2.868931869580436,0.27487154522126556,1.0847935573657281,0.3549828269555224,1.6228733459906461,0.2532063320908724,0.2528128806296016,0.24677632433085997,0.247204462948666
sample_00030,-0.970092975990644,0.9731992030444783,2.415873153813859,-2.4370446824008507,-2.748870437599148,1.8280353005453147,-0.04642651022406419,-1.6736392031889409,0.24355979811575998,0.255759948167467,0.25656524497341265,0.2441150087433604
sample_00030_h,-2.4370446824008516,2.415873153813857,0.97319920304448,-0.970092975990644,-1.6736392031889418,-0.04642651022406419,1.8280353005453147,-2.748870437599148,0.255759948167467,0.24355979811575998,0.2441150087433604,0.25656524497341265
sample_00030_r,2.748870437599149,-1.8280353005453147,0.046426510224065964,1.6736392031889427,0.9700929759906458,-0.9731992030444783,-2.415873153813857,2.4370446824008525,0.25656524497341265,0.2441150087433604,0.24355979811575998,0.255759948167467
sample_00030_v,1.6736392031889418,0.04642651022406419,-1.828035300545313,2.74887043759915,2.4370446824008525,-2.415873153813859,-0.9731992030444783,0.9700929759906458,0.2441150087433604,0.25656524497341265,0.255759948167467,0.24355979811575998
sample_00031,1.6171904440093554,2.6930700692240643,-2.7061628333657275,2.748751464778735,-1.8242948975991489,-1.7815833966342716,0.6851620197759356,-2.0415755941889406,0.2516599302305696,0.2577443395202223,0.2470137588544824,0.2435819713947257
sample_00031_h,2.748751464778734,-2.7061628333657284,2.693070069224067,1.6171904440093563,-2.0415755941889415,0.6851620197759356,-1.7815833966342716,-1.824294897599147,0.2577443395202223,0.2516599302305696,0.2435819713947257,0.2470137588544824
sample_00031_r,1.8242948975991489,1.7815833966342716,-0.6851620197759338,2.0415755941889415,-1.6171904440093554,-2.6930700692240634,2.7061628333657275,-2.7487514647787332,0.2470137588544824,0.2435819713947257,0.2516599302305696,0.2577443395202223
sample_00031_v,2.0415755941889415,-0.6851620197759356,1.7815833966342716,1.8242948975991489,-2.748751464778735,2.7061628333657275,-2.6930700692240634,-1.6171904440093545,0.2435819713947257,0.2470137588544824,0.2577443395202223,0.2516599302305696
sample_00032,-0.9592425059906446,-0.8105418369555224,0.9858895438138582,-1.2740179734008503,3.095627749580437,1.7814511205453147,-0.11311353022406401,2.527015268811059,0.24470163485755048,0.24736282773580237,0.25820752840013006,0.24972800900651712
sample_00032_h,-1.2740179734008512,0.9858895438138573,-0.8105418369555224,-0.9592425059906438,2.527015268811059,-0.11311353022406401,1.7814511205453147,3.095627749580439,0.24736282773580237,0.24470163485755048,0.24972800900651712,0.25820752840013006
sample_00032_r,-3.095627749580438,-1.7814511205453147,0.11311353022406578,-2.5270152688110574,0.9592425059906446,0.8105418369555224,-0.9858895438138573,1.274017973400852,0.25820752840013006,0.24972800900651712,0.24470163485755048,0.24736282773580237
sample_00032_v,-2.5270152688110583,0.11311353022406401,-1.781451120545313,-3.095627749580437,1.274017973400852,-0.9858895438138573,0.8105418369555224,0.9592425059906455,0.24972800900651712,0.25820752840013006,0.24736282773580237,0.24470163485755048
sample_00033,-2.9981058819906448,-2.298561566955522,-0.9632093192657276,1.0852244647787366,-1.819557077599148,-1.1621708566342717,1.0111283797759354,1.7703704388110602,0.25944347716351607,0.24605983645831894,0.24580152972794977,0.24869515665021522
sample_00033_h,1.0852244647787348,-0.9632093192657294,-2.29856156695552,-2.998105881990643,1.7703704388110584,1.0111283797759363,-1.1621708566342708,-1.819557077599148,0.24605983645831894,0.25944347716351607,0.24869515665021522,0.24580152972794977
sample_00033_r,1.8195570775991499,1.1621708566342708,-1.0111283797759345,-1.7703704388110566,2.9981058819906448,2.298561566955522,0.9632093192657285,-1.085224464778734,0.24580152972794977,0.24869515665021522,0.25944347716351607,0.24605983645831894
sample_00033_v,-1.7703704388110584,-1.0111283797759354,1.1621708566342726,1.8195570775991499,-1.0852244647787348,0.9632093192657294,2.298561566955522,2.9981058819906465,0.24869515665021522,0.24580152972794977,0.24605983645831894,0.25944347716351607
sample_00034,0.5487797340093552,-2.2948755169555217,-1.964769693365728,-1.6408319024008504,-2.8619631475991483,3.140688000545314,2.052927609775935,-0.5219818211889411,0.24448116854722174,0.24912230574166974,0.2605185756496675,0.245877950061441
sample_00034_h,-1.6408319024008522,-1.964769693365728,-2.2948755169555213,0.5487797340093561,-0.521981821188942,2.052927609775935,3.140688000545314,-2.8619631475991483,0.24912230574166974,0.24448116854722174,0.245877950061441,0.2605185756496675
sample_00034_r,2.8619631475991483,-3.140688000545315,-2.052927609775935,0.5219818211889429,-0.5487797340093552,2.2948755169555213,1.964769693365728,1.6408319024008522,0.2605185756496675,0.245877950061441,0.24448116854722174,0.24912230574166974
sample_00034_v,0.521981821188942,-2.052927609775936,-3.140688000545314,2.8619631475991483,1.6408319024008513,1.964769693365728,2.2948755169555213,-0.5487797340093543,0.245877950061441,0.2605185756496675,0.24912230574166974,0.24448116854722174
sample_00035,1.6954195240093552,-3.062811956955522,-1.2801296373657278,0.6864168647787352,2.8271103895804384,2.2082995405453154,-0.10106437022406389,1.8942450688110597,0.25424065187588696,0.24589085240787714,0.2538822665750793,0.24598622914115661
sample_00035_h,0.6864168647787343,-1.2801296373657287,-3.062811956955521,1.6954195240093561,1.8942450688110597,-0.10106437022406389,2.2082995405453154,2.8271103895804384,0.24589085240787714,0.25424065187588696,0.24598622914115661,0.2538822665750793
sample_00035_r,-2.8271103895804375,-2.2082995405453136,0.10106437022406567,-1.894245068811058,-1.6954195240093552,3.062811956955521,1.2801296373657287,-0.6864168647787334,0.2538822665750793,0.24598622914115661,0.25424065187588696,0.24589085240787714
sample_00035_v,-1.8942450688110588,0.10106437022406389,-2.2082995405453136,-2.8271103895804366,-0.6864168647787343,1.2801296373657287,3.062811956955521,-1.6954195240093544,0.24598622914115661,0.2538822665750793,0.24589085240787714,0.25424065187588696
sample_00036,1.3507068040093557,-0.15764559695552194,1.1739594038138588,0.7052110047787359,-0.9481216075991483,-2.660041966634271,-1.9585665262240646,-1.9538574181889405,0.24589116081735599,0.24450993339927085,0.25376136965471235,0.2558375361286608
sample_00036_h,0.705211004778735,1.1739594038138579,-0.15764559695552194,1.3507068040093557,-1.9538574181889423,-1.9585665262240646,-2.660041966634271,-0.9481216075991474,0.24450993339927085,0.24589116081735599,0.2558375361286608,0.25376136965471235
sample_00036_r,0.9481216075991483,2.660041966634271,1.9585665262240646,1.9538574181889423,-1.3507068040093566,0.15764559695552194,-1.1739594038138579,-0.7052110047787341,0.25376136965471235,0.2558375361286608,0.24589116081735599,0.24450993339927085
sample_00036_v,1.9538574181889423,1.9585665262240646,2.6600419666342727,0.9481216075991483,-0.705211004778735,-1.1739594038138579,0.15764559695552194,-1.3507068040093548,0.2558375361286608,0.25376136965471235,0.24450993339927085,0.24589116081735599
sample_00037,1.0725239740093553,-1.0399680169555214,-3.000909633365728,2.098773644778735,2.943089219580438,-2.463234536634271,2.784058359775935,-1.171730821188941,0.24156103690712932,0.2545830527848676,0.2554569938775191,0.248398916430484
sample_00037_h,2.098773644778735,-3.000909633365729,-1.0399680169555205,1.072523974009357,-1.171730821188942,2.784058359775935,-2.463234536634271,2.9430892195804397,0.2545830527848676,0.24156103690712932,0.248398916430484,0.2554569938775191
sample_00037_r,-2.943089219580438,2.463234536634271,-2.7840583597759334,1.1717308211889428,-1.0725239740093553,1.0399680169555214,3.0009096333657297,-2.098773644778734,0.2554569938775191,0.248398916430484,0.24156103690712932,0.2545830527848676
sample_00037_v,1.171730821188942,-2.784058359775935,2.463234536634271,-2.943089219580436,-2.098773644778735,3.0009096333657297,1.0399680169555214,-1.0725239740093544,0.248398916430484,0.2554569938775191,0.2545830527848676,0.24156103690712932
sample_00038,-1.1639941859906449,1.5835825830444783,-2.5428257733657276,1.2015361047787358,-1.320519137599149,2.0573616905453136,-1.9127616352240642,-0.6092502011889405,0.24742339880047345,0.2534461950309754,0.25172829959322174,0.24740210657532946
sample_00038_h,1.201536104778735,-2.5428257733657285,1.5835825830444783,-1.163994185990644,-0.6092502011889414,-1.912761635224065,2.0573616905453136,-1.3205191375991472,0.2534461950309754,0.24742339880047345,0.24740210657532946,0.25172829959322174
sample_00038_r,1.320519137599148,-2.0573616905453154,1.912761635224065,0.6092502011889422,1.1639941859906457,-1.5835825830444783,2.5428257733657276,-1.201536104778734,0.25172829959322174,0.24740210657532946,0.24742339880047345,0.2534461950309754
sample_00038_v,0.6092502011889414,1.912761635224065,-2.0573616905453136,1.320519137599149,-1.201536104778735,2.5428257733657276,-1.5835825830444783,1.1639941859906457,0.24740210657532946,0.25172829959322174,0.2534461950309754,0.24742339880047345
sample_00039,0.6497336540093555,-1.0637296969555212,-2.7849058633657275,1.997740314778735,0.21777419340085125,0.3991839293657282,1.2889014197759359,1.1365892888110594,0.24832956182055638,0.2619157599314612,0.2449337416356534,0.244820936612329
sample_00039_h,1.997740314778735,-2.7849058633657284,-1.0637296969555203,0.6497336540093563,1.1365892888110594,1.2889014197759359,0.3991839293657282,0.21777419340085302,0.2619157599314612,0.24832956182055638,0.244820936612329,0.2449337416356534
sample_00039_r,-0.21777419340085125,-0.3991839293657282,-1.288901419775935,-1.1365892888110576,-0.6497336540093555,1.0637296969555212,2.7849058633657293,-1.9977403147787332,0.2449337416356534,0.244820936612329,0.24832956182055638,0.2619157599314612
sample_00039_v,-1.1365892888110585,-1.2889014197759359,-0.39918392936572644,-0.21777419340084947,-1.997740314778735,2.7849058633657293,1.0637296969555212,-0.6497336540093546,0.244820936612329,0.2449337416356534,0.2619157599314612,0.24832956182055638
sample_00040,2.9467758491889415,-2.401038716955522,-3.1000505933657276,0.28716308477873653,-2.618261627599148,0.03568658536572844,0.6737448297759361,1.3384796188110588,0.2604903347477605,0.2505654845415137,0.244628135456692,0.2443160452540338
sample_00040_h,0.28716308477873476,-3.1000505933657285,-2.4010387169555223,2.946775849188942,1.338479618811057,0.6737448297759361,0.03568658536572933,-2.618261627599148,0.2505654845415137,0.2604903347477605,0.2443160452540338,0.244628135456692
sample_00040_r,2.618261627599149,-0.03568658536572844,-0.6737448297759343,-1.338479618811057,-2.946775849188942,2.4010387169555223,3.1000505933657294,-0.287163084778733,0.244628135456692,0.2443160452540338,0.2604903347477605,0.2505654845415137
sample_00040_v,-1.3384796188110588,-0.6737448297759361,-0.03568658536572755,2.61826162759915,-0.28716308477873476,3.1000505933657294,2.4010387169555223,-2.946775849188942,0.2443160452540338,0.244628135456692,0.2505654845415137,0.2604903347477605
sample_00041,0.5238829940093552,-0.0009544569555215432,1.6581778238138583,-2.4245942124008515,-0.23122658759914838,1.763420440545314,2.341006839775936,-2.5157846892889406,0.24444054052987088,0.24985195829566495,0.24779713943949436,0.25791036173496984
sample_00041_h,-2.4245942124008515,1.6581778238138574,-0.000954456955520655,0.5238829940093552,-2.5157846892889424,2.341006839775936,1.763420440545314,-0.2312265875991475,0.24985195829566495,0.24444054052987088,0.25791036173496984,0.24779713943949436
sample_00041_r,0.23122658759914838,-1.7634204405453158,-2.3410068397759343,2.5157846892889424,-0.5238829940093552,0.0009544569555215432,-1.6581778238138574,2.4245942124008515,0.24779713943949436,0.25791036173496984,0.24444054052987088,0.24985195829566495
sample_00041_v,2.5157846892889424,-2.341006839775935,-1.763420440545314,0.23122658759914927,2.4245942124008515,-1.6581778238138574,0.0009544569555215432,-0.5238829940093543,0.25791036173496984,0.24779713943949436,0.24985195829566495,0.24444054052987088
sample_00042,1.866528784009354,-1.2899037469555221,0.6611537638138572,2.4900636547787354,2.3183338995804377,-1.1995014166342717,2.579164599775936,-1.139481361188941,0.24861881134302397,0.24898279289352715,0.25038727636973535,0.2520111193937135
sample_00042_h,2.4900636547787336,0.6611537638138572,-1.2899037469555212,1.8665287840093558,-1.1394813611889418,2.579164599775936,-1.1995014166342717,2.3183338995804377,0.24898279289352715,0.24861881134302397,0.2520111193937135,0.25038727636973535
sample_00042_r,-2.3183338995804377,1.1995014166342717,-2.5791645997759343,1.1394813611889418,-1.866528784009354,1.2899037469555221,-0.6611537638138572,-2.4900636547787336,0.25038727636973535,0.2520111193937135,0.24861881134302397,0.24898279289352715
sample_00042_v,1.1394813611889418,-2.579164599775935,1.1995014166342735,-2.3183338995804377,-2.4900636547787336,-0.6611537638138572,1.2899037469555221,-1.866528784009354,0.2520111193937135,0.25038727636973535,0.24898279289352715,0.24861881134302397
sample_00043,-2.0464298859906442,1.6309509230444785,-1.0903982143657274,-2.3041478424008517,-3.1165665975991494,-0.6387171266342717,-0.9996420902240644,-1.0538509411889407,0.25043824631625716,0.25204668548029563,0.2512511968708194,0.24626387133262775
sample_00043_h,-2.3041478424008517,-1.0903982143657291,1.6309509230444803,-2.0464298859906442,-1.0538509411889416,-0.9996420902240644,-0.6387171266342708,-3.1165665975991477,0.25204668548029563,0.25043824631625716,0.24626387133262775,0.2512511968708194
sample_00043_r,3.1165665975991486,0.6387171266342708,0.9996420902240644,1.0538509411889425,2.0464298859906442,-1.6309509230444785,1.0903982143657291,2.3041478424008517,0.2512511968708194,0.24626387133262775,0.25043824631625716,0.25204668548029563
sample_00043_v,1.0538509411889416,0.9996420902240644,0.6387171266342726,3.1165665975991494,2.3041478424008517,1.0903982143657274,-1.6309509230444785,2.046429885990646,0.24626387133262775,0.2512511968708194,0.25204668548029563,0.25043824631625716
sample_00044,0.04973276400935589,-0.9828742769555223,-2.241120263365728,0.32027304477873564,-3.0629608675991484,-2.698288226634272,-2.8057253574036505,2.581070148811058,0.240988942935198,0.24470566101336177,0.25836041092615164,0.25594498512528857
sample_00044_h,0.32027304477873475,-2.241120263365728,-0.9828742769555214,0.04973276400935589,2.581070148811058,-2.8057253574036505,-2.698288226634272,-3.0629608675991484,0.24470566101336177,0.240988942935198,0.25594498512528857,0.25836041092615164
sample_00044_r,3.0629608675991484,2.698288226634271,2.8057253574036523,-2.5810701488110563,-0.049732764009355,0.9828742769555223,2.2411202633657297,-0.32027304477873386,0.25836041092615164,0.25594498512528857,0.240988942935198,0.24470566101336177
sample_00044_v,-2.581070148811058,2.8057253574036505,2.698288226634272,3.0629608675991484,-0.32027304477873475,2.2411202633657297,0.9828742769555223,-0.04973276400935411,0.25594498512528857,0.25836041092615164,0.24470566101336177,0.240988942935198
sample_00045,1.2239589940093554,0.4421143030444785,2.4945250838138584,-1.8932917424008515,-0.9435488075991483,0.041287994365728053,0.8704301097759357,2.8938879188110604,0.24837548257506092,0.2541481496813058,0.24607114661904242,0.25140522112459085
sample_00045_h,-1.8932917424008506,2.4945250838138575,0.4421143030444803,1.2239589940093563,2.8938879188110587,0.8704301097759357,0.041287994365728053,-0.9435488075991474,0.2541481496813058,0.24837548257506092,0.25140522112459085,0.24607114661904242
