PSZ,DOM,vanA,vanB,subcool,CRD,flow_rate,power_density,VFNGAP
137.182,199.488,305.459,366.131,22.404,2,251.281,64.411,0.411
125.379,211.291,351.549,320.041,24.529,34,249.178,67.129,0.498
134.591,202.079,306.65,364.94,21.406,15,250.837,64.326,0.392
124.799,211.871,302.719,368.871,24.215,9,254.024,64.682,0.469
127.929,208.741,311.222,360.368,25.377,21,247.888,63.281,0.407
111.629,225.041,355.64,315.95,24.701,7,249.231,62.853,0.35
131.945,204.725,340.54,331.05,25.976,44,253.868,68.231,0.307
112.806,223.864,297.109,374.481,24.971,12,254.275,63.21,0.251
134.104,202.566,339.612,331.978,21.468,23,253.954,65.241,0.496
132.761,203.909,340.668,330.922,26.725,44,255.616,63.536,0.414
130.526,206.144,354.858,316.732,21.852,14,253.805,65.284,0.294
110.014,226.656,350.302,321.288,26.68,26,256.907,64.962,0.222
118.156,218.514,288.888,382.702,24.985,16,258.158,63.341,0.232
116.936,219.734,316.619,354.971,24.53,1,246.421,65.223,0.492
119.895,216.775,335.788,335.802,26.5,36,254.052,64.23,0.49
111.584,225.086,356.651,314.939,24.846,27,254.618,65.794,0.422
137.486,199.184,288.113,383.477,25.414,24,253.208,65.994,0.486
125.801,210.869,309.956,361.634,24.281,37,252.827,66.902,0.229
118.229,218.441,319.524,352.066,23.092,29,255.804,62.444,0.404
121.018,215.652,313.429,358.161,22.487,9,252.211,67.57,0.368
122.55,214.12,316.712,354.878,27.058,5,249.808,65.054,0.402
127.228,209.442,310.023,361.567,26.212,41,251.098,65.113,0.292
124.638,212.032,356.439,315.151,23.819,31,254.016,64.452,0.318
136.95,199.72,343.523,328.067,23.101,41,255.669,66.628,0.484
124.067,212.603,338.385,333.205,26.33,9,251.642,65.425,0.32
139.169,197.501,313.233,358.357,25.374,8,249.702,63.14,0.36
134.877,201.793,349.564,322.026,25.57,30,245.411,64.262,0.323
115.27,221.4,288.744,382.846,25.922,16,256.896,63.014,0.33
137.292,199.378,292.609,378.981,25.747,42,249.989,63.976,0.387
112.46,224.21,355.161,316.429,26.846,9,252.354,65.381,0.317
133.841,202.829,325.293,346.297,25.233,41,252.688,61.405,0.316
120.519,216.151,293.846,377.744,22.088,37,252.921,66.326,0.348
135.687,200.983,354.782,316.808,23.514,42,257.873,63.181,0.325
135.385,201.285,356.765,314.825,24.732,5,255.113,63.218,0.47
133.49,203.18,349.561,322.029,24.489,26,255.424,64.382,0.432
133.005,203.665,299.95,371.64,25.175,37,251.246,64.733,0.428
118.203,218.467,303.032,368.558,24.063,42,253.531,66.888,0.474
111.379,225.291,312.946,358.644,21.899,5,251.526,66.018,0.277
121.201,215.469,326.245,345.345,24.432,21,248.558,62.562,0.257
114.203,222.467,358.102,313.488,21.388,28,254.821,67.493,0.332
130.105,206.565,355.321,316.269,21.533,14,250.409,68.715,0.262
119.466,217.204,352.621,318.969,24.773,46,248.1,62.457,0.472
138.665,198.005,288.431,383.159,22.658,1,252.899,61.847,0.389
128.459,208.211,339.968,331.622,23.386,17,254.195,64.924,0.295
133.995,202.675,349.203,322.387,24.722,9,257.431,62.839,0.222
112.953,223.717,307.259,364.331,23.204,0,254.373,63.791,0.356
135.2,201.47,298.485,373.105,24.602,12,258.392,66.276,0.222
137.053,199.617,339.295,332.295,25.739,12,256.569,63.641,0.247
123.765,212.905,288.551,383.039,22.781,32,254.513,68.695,0.413
127.4,209.27,354.142,317.448,23.192,22,254.153,63.105,0.434
132.236,204.434,293.586,378.004,24.921,32,249.707,65.506,0.425
114.243,222.427,316.847,354.743,23.369,34,251.415,66.762,0.226
124.238,212.432,357.378,314.212,24.912,36,258.031,63.48,0.36
121.07,215.6,357.797,313.793,24.747,45,256.263,60.554,0.277
113.375,223.295,341.42,330.17,23.523,17,249.958,62.129,0.368
120.12,216.55,346.297,325.293,25.926,39,253.281,68.779,0.243
110.99,225.68,356.173,315.417,22.261,37,254.065,64.109,0.247
109.699,226.971,353.106,318.484,24.886,23,248.998,64.496,0.494
113.034,223.636,329.546,342.044,20.933,15,255.8,67.267,0.435
138.284,198.386,338.228,333.362,24.136,4,253.78,65.931,0.213
125.671,210.999,327.36,344.23,24.088,11,252.39,65.132,0.479
138.366,198.304,320.625,350.965,22.253,23,253.411,66.924,0.354
122.101,214.569,349.51,322.08,26.225,43,251.975,64.2,0.204
118.421,218.249,338.491,333.099,22.411,46,257.453,65.152,0.405
124.347,212.323,347.889,323.701,23.51,4,254.943,68.646,0.208
122.315,214.355,288.943,382.647,25.712,5,253.989,65.595,0.468
112.134,224.536,326.026,345.564,24.327,29,254.209,64.584,0.438
128.455,208.215,306.969,364.621,23.439,46,246.824,67.167,0.473
115.5,221.17,321.157,350.433,23.132,20,251.438,64.329,0.271
127.807,208.863,328.841,342.749,24.031,47,252.211,67.917,0.203
128.741,207.929,346.804,324.786,23.435,6,246.444,62.086,0.32
113.548,223.122,284.002,387.588,24.168,14,255.43,67.227,0.243
110.782,225.888,294.196,377.394,23.062,20,254.897,63.076,0.221
132.722,203.948,352.644,318.946,25.286,20,249.152,66.086,0.44
122.934,213.736,356.18,315.41,23.084,9,248.592,61.925,0.356
110.685,225.985,285.819,385.771,21.838,26,252.324,63.735,0.263
139.252,197.418,307.144,364.446,28.085,43,248.941,64.316,0.273
110.674,225.996,282.293,389.297,25.453,45,252.478,64.293,0.252
130.108,206.562,339.99,331.6,23.024,40,252.128,64.903,0.257
138.911,197.759,334.163,337.427,22.718,0,251.925,66.013,0.357
116.206,220.464,325.125,346.465,24.997,30,251.143,67.441,0.482
113.25,223.42,334.913,336.677,23.063,38,252.52,65.61,0.209
112.613,224.057,323.04,348.55,25.507,33,254.778,60.832,0.257
118.16,218.51,299.972,371.618,24.752,9,248.855,65.117,0.357
111.993,224.677,339.749,331.841,24.421,22,250.382,63.6,0.268
130.02,206.65,341.983,329.607,24.275,30,251.969,61.971,0.331
110.811,225.859,347.455,324.135,26.119,19,254.432,66.121,0.434
124.447,212.223,355.162,316.428,23.709,5,251.034,66.699,0.437
139.308,197.362,339.225,332.365,24.204,42,258.392,67.435,0.454
133.735,202.935,285.751,385.839,22.903,39,253.875,62.964,0.253
127.674,208.996,283.15,388.44,24.877,24,253.878,61.172,0.418
118.251,218.419,338.633,332.957,22.748,45,255.811,63.052,0.428
127.938,208.732,285.867,385.723,25.771,44,253.428,64.899,0.398
124.985,211.685,305.921,365.669,25.912,47,255.037,64.577,0.273
121.906,214.764,292.049,379.541,21.591,2,249.013,65.207,0.231
112.898,223.772,356.306,315.284,25.488,13,252.67,62.665,0.222
135.95,200.72,305.956,365.634,22.199,17,254.191,61.589,0.373
122.629,214.041,285.797,385.793,23.374,28,253.726,63.554,0.248
114.847,221.823,354.817,316.773,23.967,10,255.593,64.186,0.35
120.127,216.543,328.515,343.075,23.346,16,258.842,65.755,0.44
121.541,215.129,284.328,387.262,23.484,46,257.521,67.665,0.457
134.149,202.521,345.847,325.743,25.174,13,253.931,67.173,0.431
131.285,205.385,293.312,378.278,25.552,9,254.823,65.092,0.324
132.373,204.297,343.461,328.129,23.834,37,248.895,66.623,0.471
109.248,227.422,328.053,343.537,23.996,18,250.675,63.686,0.457
121.603,215.067,295.209,376.381,24.915,22,253.486,63.539,0.356
123.591,213.079,339.615,331.975,22.474,8,254.258,66.282,0.36
109.497,227.173,316.613,354.977,24.055,15,251.802,64.341,0.471
116.835,219.835,330.78,340.81,23.676,47,254.159,65.128,0.472
132.098,204.572,348.637,322.953,24.409,37,253.679,63.75,0.441
113.093,223.577,301.628,369.962,22.309,29,253.805,65.043,0.41
125.237,211.433,309.782,361.808,24.529,32,252.326,64.62,0.271
115.474,221.196,358.495,313.095,24.411,24,258.99,68.841,0.403
109.281,227.389,320.75,350.84,26.87,22,252.455,64.951,0.26
116.267,220.403,324.638,346.952,22.124,24,255.225,64.83,0.458
138.673,197.997,303.568,368.022,27.356,13,253.253,65.332,0.218
133.356,203.314,313.644,357.946,26.789,28,256.499,64.474,0.389
138.176,198.494,320.244,351.346,25.861,40,254.036,62.493,0.44
123.79,212.88,301.485,370.105,23.268,10,256.086,70.132,0.21
112.258,224.412,299.918,371.672,25.427,25,252.886,66.25,0.383
125.623,211.047,327.876,343.714,21.496,19,253.117,66.69,0.4
122.769,213.901,295.713,375.877,21.047,12,250.523,67.763,0.441
134.662,202.008,324.249,347.341,23.164,20,255.486,66.605,0.348
111.903,224.767,336.036,335.554,22.59,27,250.541,66.214,0.371
123.801,212.869,296.84,374.75,21.151,18,249.04,64.573,0.24
113.487,223.183,339.097,332.493,26.349,45,253.752,64.872,0.293
118.813,217.857,309.297,362.293,22.962,28,251.628,64.914,0.473
131.399,205.271,358.127,313.463,24.675,22,252.869,64.168,0.367
123.429,213.241,357.091,314.499,28.08,14,253.527,68.338,0.295
120.375,216.295,343.165,328.425,23.837,40,253.181,65.532,0.335
120.942,215.728,307.988,363.602,22.137,30,252.008,64.83,0.219
122.923,213.747,353.861,317.729,26.707,16,250.48,65.759,0.221
132.852,203.818,358.612,312.978,23.787,25,255.883,62.898,0.307
136.117,200.553,317.213,354.377,25.231,43,253.03,63.989,0.231
138.046,198.624,328.966,342.624,20.056,43,255.843,65.348,0.362
132.91,203.76,282.004,389.586,24.43,45,252.486,63.616,0.429
118.53,218.14,284.901,386.689,23.911,7,251.619,64.038,0.281
129.898,206.772,320.17,351.42,23.468,19,247.618,65.229,0.273
122.257,214.413,328.559,343.031,25.404,41,249.795,63.856,0.48
116.678,219.992,305.647,365.943,23.023,5,252.367,62.742,0.378
134.556,202.114,289.191,382.399,23.596,25,255.794,65.748,0.295
110.083,226.587,341.905,329.685,24.151,47,251.501,62.642,0.244
136.413,200.257,313.855,357.735,25.257,6,248.631,66.746,0.22
122.985,213.685,331.61,339.98,23.641,26,251.222,64.62,0.227
128.344,208.326,331.714,339.876,23.772,16,252.459,66.284,0.466
129.02,207.65,323.738,347.852,23.76,4,252.942,65.65,0.457
136.21,200.46,295.315,376.275,23.752,28,253.721,64.181,0.364
128.328,208.342,329.081,342.509,22.089,26,252.622,66.954,0.237
127.635,209.035,306.395,365.195,25.099,15,249.285,65.225,0.379
110.944,225.726,344.749,326.841,25.198,39,246.738,66.116,0.332
124.721,211.949,296.45,375.14,21.643,24,255.084,65.381,0.325
113.491,223.179,304.008,367.582,23.344,11,256.435,65.855,0.249
131.401,205.269,315.518,356.072,25.918,10,250.368,64.98,0.368
124.533,212.137,338.644,332.946,24.154,11,249.791,64.718,0.365
129.656,207.014,337.158,334.432,23.535,22,255.931,62.938,0.339
110.182,226.488,307.555,364.035,22.384,17,250.086,64.757,0.399
111.497,225.173,320.954,350.636,25.825,29,253.431,64.644,0.281
130.757,205.913,299.616,371.974,22.983,29,251.941,66.498,0.202
111.11,225.56,340.986,330.604,24.996,4,242.987,62.613,0.32
111.085,225.585,296.721,374.869,26.786,27,251.634,64.524,0.429
109.281,227.389,344.766,326.824,24.179,4,251.636,67.153,0.343
138.082,198.588,353.834,317.756,26.062,4,250.843,65.068,0.203
131.403,205.267,358.059,313.531,24.677,18,254.696,64.21,0.323
119.685,216.985,347.668,323.922,25.465,1,251.694,63.817,0.411
117.955,218.715,298.649,372.941,23.636,45,255.369,65.192,0.309
119.576,217.094,313.682,357.908,22.724,33,251.639,67.258,0.255
132.536,204.134,288.397,383.193,23.33,3,252.518,64.625,0.409
129.081,207.589,294.239,377.351,23.486,45,250.609,64.46,0.333
114.559,222.111,285.377,386.213,24.391,41,254.967,67.008,0.279
114.221,222.449,331.011,340.579,25.034,22,249.935,63.396,0.463
111.912,224.758,322.685,348.905,21.752,33,252.581,62.752,0.345
129.049,207.621,352.302,319.288,24.234,17,252.84,64.498,0.396
132.223,204.447,317.269,354.321,24.458,11,257.058,63.901,0.359
116.995,219.675,331.105,340.485,24.076,42,252.643,66.72,0.367
109.55,227.12,312.531,359.059,22.487,10,252.004,65.909,0.353
111.417,225.253,345.546,326.044,24.598,39,259.542,66.299,0.448
138.428,198.242,353.025,318.565,24.542,33,255.475,63.514,0.242
117.922,218.748,314.856,356.734,25.199,25,253.653,66.46,0.479
132.371,204.299,287.924,383.666,23.68,45,256.316,67.476,0.28
127.962,208.708,294.161,377.429,24.438,6,253.877,62.323,0.418
120.559,216.111,337.142,334.448,24.816,44,250.06,63.643,0.287
115.184,221.486,306.641,364.949,24.069,0,254.134,63.965,0.415
112.613,224.057,342.145,329.445,22.062,29,251.864,65.148,0.309
127.668,209.002,339.396,332.194,20.713,36,249.41,62.601,0.319
132.536,204.134,335.117,336.473,22.823,18,251.908,64.726,0.455
128.549,208.121,344.37,327.22,21.527,45,257.403,65.317,0.463
125.084,211.586,339.921,331.669,24.366,29,253.983,65.179,0.213
110.191,226.479,330.355,341.235,22.52,37,250.919,63.956,0.396
138.448,198.222,281.868,389.722,23.049,12,254.246,62.78,0.279
133.27,203.4,321.334,350.256,26.568,22,251.828,66.621,0.406
117.842,218.828,327.474,344.116,23.428,43,254.671,65.652,0.399
138.798,197.872,355.669,315.921,25.721,25,252.394,65.582,0.221
127.267,209.403,331.736,339.854,24.057,21,250.186,65.539,0.275
126.674,209.996,325.948,345.642,21.916,18,252.646,69.438,0.327
131.726,204.944,323.303,348.287,23.94,42,253.063,67.432,0.375
133.668,203.002,289.512,382.078,20.638,3,256.908,65.062,0.372
128.932,207.738,314.539,357.051,24.319,9,252.262,67.257,0.323
112.818,223.852,291.909,379.681,22.644,20,254.929,61.577,0.372
119.228,217.442,285.608,385.982,23.972,25,251.635,63.644,0.379
137.215,199.455,306.965,364.625,23.049,14,253.287,65.277,0.204
115.762,220.908,331.347,340.243,25.717,3,254.101,64.593,0.22
120.261,216.409,348.427,323.163,24.062,41,249.491,65.145,0.376
122.089,214.581,344.073,327.517,23.545,16,256.375,65.312,0.387
122.312,214.358,304.281,367.309,23.285,16,255.617,63.276,0.469
127.604,209.066,285.091,386.499,24.308,11,251.827,63.36,0.307
137.673,198.997,312.614,358.976,23.454,1,253.786,70.03,0.297
116.252,220.418,305.832,365.758,20.646,40,252.294,65.325,0.336
112.617,224.053,310.19,361.4,23.211,1,255.278,66.03,0.481
114.934,221.736,324.684,346.906,24.005,37,251.353,63.646,0.407
135.96,200.71,283.889,387.701,22.906,7,250.871,65.988,0.4
128.607,208.063,310.155,361.435,24.358,47,257.152,63.63,0.433
117.631,219.039,324.648,346.942,24.156,11,252.521,67.403,0.415
133.795,202.875,314.797,356.793,20.819,8,251.299,66.916,0.209
135.181,201.489,333.028,338.562,22.97,23,252.067,65.051,0.346
134.728,201.942,295.905,375.685,25.918,46,250.332,66.175,0.293
136.936,199.734,293.412,378.178,24.776,28,253.775,64.135,0.203
116.604,220.066,305.299,366.291,24.913,6,253.717,61.268,0.207
131.938,204.732,289.392,382.198,25.413,47,249.611,62.917,0.435
122.957,213.713,299.773,371.817,23.645,12,255.895,65.923,0.32
134.59,202.08,288.248,383.342,23.184,36,254.761,66.181,0.353
131.128,205.542,312.56,359.03,25.225,25,252.966,63.262,0.301
132.591,204.079,336.441,335.149,25.616,12,251.972,64.946,0.464
128.922,207.748,303.652,367.938,25.79,23,253.076,62.338,0.341
114.322,222.348,281.83,389.76,23.074,13,257.452,65.089,0.436
125.533,211.137,324.527,347.063,24.953,4,250.747,68.147,0.312
138.941,197.729,334.935,336.655,23.833,5,256.693,63.336,0.396
137.499,199.171,311.737,359.853,25.025,28,254.283,62.103,0.38
110.228,226.442,304.46,367.13,23.867,7,256.818,69.044,0.264
113.938,222.732,319.401,352.189,23.962,35,255.811,64.04,0.421
112.929,223.741,289.354,382.236,25.158,36,248.156,60.64,0.414
131.052,205.618,331.23,340.36,23.523,37,253.277,63.376,0.421
133.852,202.818,338.126,333.464,23.459,41,253.153,63.691,0.236
115.423,221.247,335.914,335.676,25.54,42,256.117,66.806,0.4
124.338,212.332,306.903,364.687,24.596,39,254.392,65.704,0.273
134.55,202.12,346.569,325.021,22.571,47,248.816,65.456,0.457
131.26,205.41,354.604,316.986,25.685,23,251.136,63.328,0.293
125.448,211.222,304.465,367.125,26.114,35,255.744,65.988,0.302
126.915,209.755,301.814,369.776,24.431,46,257.378,63.349,0.421
124.415,212.255,335.873,335.717,23.536,15,255.015,65.137,0.37
117.986,218.684,336.196,335.394,26.339,40,254.504,65.484,0.404
126.143,210.527,320.928,350.662,26.242,10,253.285,66.946,0.239
129.92,206.75,352.789,318.801,22.717,2,257.301,65.017,0.45
135.545,201.125,292.832,378.758,23.617,34,257.513,65.527,0.323
128.317,208.353,318.377,353.213,23.922,31,250.68,67.026,0.485
132.123,204.547,284.259,387.331,26.379,35,254.362,63.399,0.244
113.793,222.877,285.605,385.985,25.293,47,256.736,63.362,0.337
122.988,213.682,285.685,385.905,23.533,24,249.921,66.581,0.305
109.196,227.474,319.49,352.1,23.993,1,253.916,64.787,0.229
116.434,220.236,326.989,344.601,23.842,24,248.264,67.114,0.345
131.066,205.604,281.811,389.779,22.895,35,257.844,63.865,0.341
139.159,197.511,330.352,341.238,24.753,32,255.264,64.795,0.289
111.936,224.734,319.329,352.261,24.657,39,248.155,63.38,0.248
121.156,215.514,298.811,372.779,24.859,4,252.488,64.107,0.465
133.311,203.359,282.707,388.883,24.323,32,253.178,63.725,0.214
115.134,221.536,293.588,378.002,22.426,25,253.501,63.657,0.3
125.84,210.83,327.866,343.724,23.08,46,251.884,64,0.284
131.268,205.402,332.381,339.209,24.092,14,249.927,66.292,0.278
127.697,208.973,331.472,340.118,25.305,34,258.53,67.667,0.386
114.646,222.024,293.361,378.229,24.408,36,251.886,64.583,0.306
119.75,216.92,351.855,319.735,22.216,28,255.04,64.952,0.306
132.815,203.855,313.253,358.337,21.067,29,249.627,66.269,0.32
125.814,210.856,340.804,330.786,23.945,28,251.096,64.903,0.454
109.071,227.599,294.388,377.202,24.594,32,250.64,65.698,0.318
132.119,204.551,317.853,353.737,25.148,1,258.13,63.771,0.326
109.988,226.682,321.785,349.805,26.542,5,252.217,64.221,0.254
131.654,205.016,340.986,330.604,25.629,38,254.275,65.916,0.333
115.086,221.584,329.501,342.089,24.894,4,251.235,66.126,0.256
138.13,198.54,312.354,359.236,23.22,10,253.215,66.286,0.347
120.133,216.537,303.342,368.248,26.093,6,257.424,64.549,0.239
118.882,217.788,356.619,314.971,22.43,1,257.525,67.228,0.213
113.452,223.218,303.497,368.093,25.588,30,255.601,65.11,0.498
118.231,218.439,291.533,380.057,26.733,24,253.534,68.33,0.274
135.647,201.023,304.723,366.867,26.03,16,251.596,65.084,0.304
139.297,197.373,306.77,364.82,23.436,38,252.724,66.101,0.296
120.144,216.526,291.408,380.182,21.615,7,251.797,63.683,0.442
122.593,214.077,336.185,335.405,22.914,21,251.821,62.221,0.321
130.933,205.737,329.319,342.271,24.067,41,252.14,66.876,0.345
135.938,200.732,305.973,365.617,23.596,18,251.686,65.332,0.444
126.998,209.672,358.166,313.424,24.35,0,250.092,66.664,0.35
120.852,215.818,332.085,339.505,21.371,20,250.828,66.925,0.332
121.495,215.175,335.802,335.788,25.151,33,250.29,68.021,0.365
130.126,206.544,324.536,347.054,23.097,27,248.42,66.486,0.351
109.01,227.66,324.104,347.486,23.999,34,252.241,65.772,0.292
127.807,208.863,283.087,388.503,23.307,0,249.629,63.723,0.418
119.753,216.917,341.028,330.562,25.086,37,254.291,63.794,0.461
133.132,203.538,351.818,319.772,23.179,16,251.04,64.121,0.454
111.747,224.923,290.976,380.614,21.515,29,250.819,63.094,0.364
126.85,209.82,342.936,328.654,24.812,2,253.491,67.45,0.319
123.58,213.09,322.771,348.819,21.693,28,254.271,63.232,0.266
128.501,208.169,303.558,368.032,23.747,19,256.085,66.867,0.308
110.889,225.781,352.601,318.989,25.58,25,250.652,65.65,0.484
126.599,210.071,282.882,388.708,24.834,26,253.93,62.022,0.287
126.035,210.635,302.689,368.901,24.041,40,253.996,65.335,0.377
126.01,210.66,349.928,321.662,24.099,8,255.505,64.607,0.379
127.316,209.354,318.659,352.931,22.477,15,253.036,62.389,0.26
129.542,207.128,327.757,343.833,24.594,9,250.049,65.901,0.293
133.461,203.209,339.397,332.193,24.715,31,257.295,67.36,0.301
117.14,219.53,292.96,378.63,24.307,9,256.422,62.57,0.471
134.073,202.597,298.146,373.444,24.014,9,251.275,65.635,0.386
124.107,212.563,358.6,312.99,23.793,6,251.894,65.939,0.288
111.261,225.409,299.865,371.725,25.146,36,254.406,66.092,0.214
110.697,225.973,323.149,348.441,23.11,20,254.275,66.252,0.489
119.105,217.565,304.591,366.999,22.053,17,255.593,67.113,0.326
132.849,203.821,347.241,324.349,25.312,3,251.104,67.093,0.489
130.494,206.176,355.755,315.835,22.086,4,254.091,66.711,0.47
132.962,203.708,292.445,379.145,22.925,16,255.911,65.876,0.348
124.687,211.983,327.885,343.705,24.615,27,252.357,67.275,0.272
122.336,214.334,344.166,327.424,24.482,47,256.485,69.011,0.325
113.408,223.262,345.05,326.54,23.764,28,252.803,64.067,0.4
118.92,217.75,315.529,356.061,26.041,2,256.535,64.841,0.288
122.148,214.522,298.933,372.657,25.414,31,252.532,66.119,0.477
111.613,225.057,311.415,360.175,23.846,13,254.311,62.776,0.452
115.639,221.031,339.504,332.086,23.186,30,259.897,64.118,0.434
127.156,209.514,358.226,313.364,24.386,41,252.825,62.857,0.493
131.347,205.323,324.313,347.277,24.274,31,253.737,66.465,0.239
139.358,197.312,296.599,374.991,25.722,18,253.574,65.91,0.465
137.369,199.301,284.778,386.812,23.713,15,259.263,61.568,0.496
128.508,208.162,354.361,317.229,25.487,38,250.775,68.665,0.35
121.758,214.912,318.815,352.775,22.068,5,255.085,65.242,0.258
128.313,208.357,336.837,334.753,24.51,29,252.645,65.882,0.328
132.872,203.798,332.484,339.106,22.972,46,248.858,65.273,0.43
112.52,224.15,350.285,321.305,24.009,40,254.417,62.032,0.318
121.412,215.258,302.075,369.515,23.682,15,254.723,63.088,0.206
134.523,202.147,315.627,355.963,22.39,2,252.707,66.372,0.341
120.617,216.053,352.04,319.55,22.934,44,254.4,67.097,0.332
126.352,210.318,326.727,344.863,23.329,37,255.481,65.075,0.394
126.837,209.833,287.049,384.541,26.53,30,252.095,63.793,0.248
114.537,222.133,296.549,375.041,23.226,34,257.824,63.253,0.211
119.959,216.711,299.846,371.744,21.25,31,254.718,65.942,0.269
119.113,217.557,358.226,313.364,22.926,33,252.529,63.816,0.322
109.71,226.96,298.837,372.753,21.444,31,257.095,65.211,0.263
109.649,227.021,348.65,322.94,22.486,41,257.391,62.306,0.373
134.276,202.394,287.568,384.022,20.466,25,251.17,66.228,0.279
117.239,219.431,295.564,376.026,23.099,47,254.579,64.891,0.208
124.711,211.959,348.833,322.757,24.541,8,251.053,64.294,0.323
118.022,218.648,350.907,320.683,23.401,5,255.45,65.257,0.391
137.599,199.071,295.138,376.452,23.478,37,258.149,65.366,0.252
116.819,219.851,299.278,372.312,27.702,1,253.554,63.459,0.237
122.015,214.655,322.483,349.107,23.126,30,253.603,65.754,0.226
135.527,201.143,285.607,385.983,24.317,38,249.491,65.851,0.479
134.588,202.082,354.484,317.106,24.153,12,249.853,65.372,0.397
114.587,222.083,309.481,362.109,24.368,29,254.218,63.706,0.354
133.39,203.28,319.297,352.293,23.118,13,248.422,65.363,0.255
122.885,213.785,289.648,381.942,25.111,18,250.914,64.845,0.313
123.641,213.029,284.053,387.537,25.722,10,248.965,62.164,0.409
112.982,223.688,317.641,353.949,24.096,31,249.977,64.551,0.235
111.37,225.3,290.93,380.66,25.69,5,251.379,60.095,0.479
131.112,205.558,330.18,341.41,24.783,28,252.541,69.938,0.318
124.052,212.618,342.847,328.743,24.243,1,255.445,64.548,0.349
122.234,214.436,283.986,387.604,22.498,36,258.657,67.197,0.392
131.159,205.511,328.783,342.807,23.821,36,252.462,66.019,0.476
132.257,204.413,344.479,327.111,25.443,29,250.967,69.071,0.483
113.758,222.912,315.45,356.14,23.438,24,254.03,65.624,0.386
127.522,209.148,355.596,315.994,24.114,40,246.992,65.893,0.438
113.039,223.631,290.122,381.468,22.44,45,257.811,64.589,0.472
131.826,204.844,306.465,365.125,24.539,11,254.645,64.422,0.362
128.947,207.723,299.295,372.295,24.672,41,257.388,64.036,0.396
138.085,198.585,358.412,313.178,27.398,31,253.625,64.01,0.241
111.014,225.656,304.242,367.348,24.338,44,247.461,62.738,0.346
110.651,226.019,311.476,360.114,24.438,1,254.682,65.749,0.355
117.517,219.153,346.947,324.643,23.777,39,250.026,65.406,0.235
